"key_Student";"Student";"Professor";"Subject";"SelfPerf";"C_12";"C_13";"C_14";"C_15";"C_16";"C_17";"C_18";"C_19";"C_20";"C_21";"C_22";"C_23";"C_24";"C_25";"C_26";"C_27";"C_28";"C_29";"C_30";"C_31";"C_32";"C_33";"C_34";"C_35";"C_36_Strength";"c37_Weaknesses";"student_sex";"Id_Fingerprint";"Id_Carrer";"Number_Enrollment";"Number_Repetition";"Number_Lost";"Id_Course";"Group";"Shared";"professor_sex";"Vinculacion";"Fecha_Ingreso";"professor_cat";"professor_dedic";"Professor_Dept"
12023;1081;78;43;4;3;4;4;4;4;4;4;4;4;4;1;1;4;4;1;1;2;NA;NA;NA;2;2;3;3;"MANEJO DEL TEMA QUE DICTA";"";1;2435;76;10;1;0;314;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12051;1082;78;47;3;2;3;3;3;1;3;2;3;4;2;1;1;2;2;1;1;1;3;3;3;2;2;2;2;"DOMINIO DE LOS TEMAS Y GUSTO POR LO QUE HACE";"LA PUNTUALIDAD Y EL ORDEN AL DICTAR LA CLASE";0;850;76;8;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12052;1083;78;47;4;3;3;3;3;3;3;3;3;3;3;2;3;2;3;2;2;2;3;3;3;2;1;3;3;"";"";0;851;76;8;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12056;1084;78;47;3;2;2;4;3;2;2;3;3;3;3;1;1;2;2;1;1;1;3;3;3;2;2;2;3;"TIENE UN MANEJO INCREIBLE EN EL TEMA";"ES VAGO";1;2386;76;4;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12057;1085;78;47;5;4;3;4;4;3;4;4;4;4;4;3;1;4;4;1;1;1;3;4;4;2;2;4;4;"";"";1;2396;76;5;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12058;1086;78;47;4;3;3;3;2;3;3;3;3;3;3;1;2;3;3;1;2;2;4;3;3;2;2;3;3;"";"";1;2403;76;6;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12059;1087;78;47;4;3;3;4;4;2;4;4;3;4;4;1;1;4;3;1;1;2;3;3;4;2;2;4;4;"MANEJO INCREIBLE DE LA TEMATICA DEL CURSO";"";1;2403;76;6;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12060;1088;78;47;2;1;1;2;4;1;2;3;3;3;3;1;1;2;2;1;1;1;3;3;3;2;2;2;3;"CONOCE BASTANTE DEL TEMA";"PEREZOSA";1;2413;76;7;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12061;1089;78;47;3;1;3;2;2;1;3;2;4;3;1;3;1;1;2;3;3;3;3;3;3;2;2;2;2;"EL DOCENTE TIENE MUCHO CONOCIMIENTO EN LOS TEMAS DE LA ASIGNATURA";"LE FALTA PEDAGOGIA PARA LLEVAR LAS CLASES Y SABER EXPLICAR LAS COSAS DE MODO QUE SEA MAS FACILES DE ENTENDER";1;2424;76;8;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12062;1090;78;47;4;3;3;3;3;3;2;3;1;1;3;1;1;1;4;1;2;1;3;3;4;2;2;3;3;"TIENE BASTANTE EXPERIENCIA EN LOS TOPICOS DE LA ASIGNATURA";"SUPONE QUE LOS ESTUDIANTES TIENEN UN NIVEL MUY ALTO Y ASI MISMO DA LA CLASE";1;2425;76;8;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12063;1091;78;47;3;2;2;3;2;2;2;2;2;3;1;1;1;1;2;1;1;1;3;3;3;2;1;2;2;"SE VE QUE DOMINA EL TEMA Y TIENE EXPERIENCIA";"NO EXPLICA DE MANERA CLARA, OMITE MUCHAS COSAS";1;2430;76;9;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12064;1092;78;47;5;3;3;3;4;4;4;3;4;4;4;3;3;3;4;2;2;3;4;4;4;2;1;3;4;"MANEJO DEL TEMA";"FALTA UN POCO DE ORDEN";1;2436;76;10;1;0;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12065;1093;78;47;4;4;4;4;4;4;4;4;3;4;4;3;4;4;4;1;4;4;2;2;3;2;2;4;4;"SU MANEJO DE LOS TEMAS VISTOS EN EL CURSO";"";1;2437;76;10;2;1;326;1;0;1;"PLANTA";"9/8/1993 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12144;1094;1;52;3;4;4;4;4;1;4;2;3;4;4;1;4;4;4;1;1;1;3;3;3;2;1;4;4;"BUENA PEGADOJIA";"";0;843;76;6;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12145;1095;1;52;5;4;4;3;2;4;4;4;4;4;4;1;4;4;4;2;1;4;3;4;4;2;2;3;4;"PROMUEVE EL APRENDIZAJE AUTODIDACTA Y LA BÚSQUEDA DE CONOCIMIENTO MÁS ALLÁ DE UN LIBRO, ENSEÑA EL MANEJO DEL TABLERO REFORZANDO HABLILIDADES DE ESCRITURA.";"NO TIENE OFICINA EN LA UNIVERSIDAD, UN TIEMPO DE MONITORIA ES IMPOSIBLE";0;845;76;6;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12146;1096;1;52;3;4;4;1;4;4;4;3;4;2;4;1;4;2;4;2;1;4;3;4;4;2;1;3;2;"PROMUEVE EL ESTUDIO INDIVIDUAL, LA HABILIDAD PARA ESCRIBIR Y EXPRESARSE CORRECTAMENTE Y MANEJAR UN AULA DE CLASE";"";0;847;76;6;3;1;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12149;1097;1;52;4;4;3;1;4;3;2;2;4;4;2;1;1;1;4;1;1;3;3;4;4;2;2;2;3;"PROMUEVE EL AUTO APRENDIZAJE";"NUNCA DA CLASE SOBRE LOS TEMAS, SOLO RESPONDE LAS PREGUNTAS EN CLASE";1;2387;76;4;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12150;1098;1;52;4;4;3;2;4;2;3;3;3;3;3;2;4;3;4;1;1;3;3;3;3;2;1;3;3;"EL DOCENTE DESTACA SU PEDAGOÍA BASADA EN EL AUTODIDACTISMO, DE LA ASIGNATURA SU DESCBURIR.";"DEBILIDADES DE LA ASIGNATURA NO ENCUENTRO Y DEL DOCENTE A VECES SU MISMA PEDAGOGÍA O DETALLER DE ESTA.";1;2387;76;4;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12151;1099;1;52;4;4;3;3;4;3;3;3;4;4;3;1;3;2;4;1;1;1;3;3;3;2;1;3;3;"ESTA SIEMPRE DISPONIBLE PUES RESPONDE BASTANTE BIEN CUALQUIER DUDA.";"AL FINAL TOCO APIVIALLE POR EL NO TREMA QUE QUEDABA Y TOMA DE TALLAS";1;2387;76;4;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12152;1100;1;52;4;4;4;2;3;3;3;4;4;4;4;4;4;3;4;1;1;1;2;3;4;2;2;3;3;"";"";1;2387;76;4;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12153;1101;1;52;3;4;2;1;4;2;4;2;4;4;3;1;2;2;4;1;1;3;3;3;4;2;1;3;3;"EL PROFESOR PROPONE UN MÉTODO DIFERENTE DE ESTUDIO Y SIEMPRE MOTIVA A LOS ESTUDIANTES";"EL MÉTODO ES DIFERENTE, PERO HAY COSAS QUE ARREGLARA PARA QUE SEA MÁS EFICIENTE.";1;2394;76;5;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12154;1102;1;52;3;4;3;2;3;1;3;3;3;3;2;1;1;2;4;1;1;2;3;3;3;2;1;3;2;"";"";1;2394;76;5;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12155;1103;1;52;3;4;3;2;3;3;3;3;4;4;3;1;4;3;4;1;2;2;3;3;4;2;1;3;3;"";"";1;2394;76;5;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12156;1104;1;52;3;4;4;3;4;4;4;3;3;4;4;1;4;3;4;1;2;3;4;4;4;2;2;4;3;"EL FOMENTO DEL ESTUDIO PERSONAL";"";1;2394;76;5;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12157;1105;1;52;4;4;4;1;4;4;2;4;4;4;4;3;4;1;4;1;1;4;3;3;4;2;1;2;3;"PROMUEVE EL AUTODIDACTISMO Y FORTALECE LA EXPRESIONM ORAL Y ESCRITA DE LOS ESTUDIANTES. MUY PUNTUAL Y CORRECTO EN CUANTO AL COMPROMISO DE LA CLASE.";"NO DA CLASE, SOLO RESUELVE DUDAS, ES BUENO, PERO SIEMPRE HACE FALTA LA CLASE COMO TAL.";1;2403;76;6;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12158;1106;1;52;4;4;4;3;4;3;4;4;4;3;4;1;4;3;4;2;2;4;3;4;4;2;1;4;4;"";"";1;2403;76;6;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12159;1107;1;52;5;4;4;3;4;1;4;3;3;3;4;1;4;2;4;1;1;4;3;4;4;2;1;3;4;"PROMUEVE EL AUTOAPRENDIZAJE, EXCELENTE EXPLICANDO";"";1;2408;76;6;2;1;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12160;1108;1;52;4;4;2;2;3;3;3;3;4;4;3;1;4;3;4;1;2;2;2;3;3;2;1;3;3;"";"FALTA MATERIAL DE DIVULGACION FISICO O DIGITAL QUE EXPLIQUE DE MANERA CLARA EL CURSO";1;2412;76;6;4;3;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12161;1109;1;52;3;4;4;4;4;4;4;3;2;4;4;1;4;4;4;1;1;NA;4;4;4;2;1;4;4;"NOS ENSEÑA DE FORMAS DIFERENTES A LAS ACOSTUMBRADAS, LO QUE NOS AYUDO A TENER DIFERENTES PERSPECTIVAS, SER AUTODICATAS Y MÁS INDEPENDIENTES.";"LA ASIGNATURA ES MUY IMPOTANTE Y ADEMÁS LOS TEMAS SON MUY DENSOS. SERÍA MEJOR CONTAR CON AYUDA DE UN MONITOR Y OTROS RECURSOS PEDAGÓJICOS COMO BLOGS, PAGANIS WEB, ETC.";1;2418;76;7;2;1;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12162;1110;1;52;2;4;4;1;1;1;3;4;4;3;3;1;2;2;4;1;1;4;4;3;4;2;2;2;3;"INCENTIVA EL TRABAJO INDIVIDUAL Y EL AUTOAPRENDIZAJE.";"LA ASIGNATURA ES MÁS DÍFICIL DE APRENDER O MEJOR DICHO TIENE UN RETO MUCHO MÁS PESADO CON EL MÉTODO DE ENSEÑANZA DEL PROFESOR, PARECE UNA ASIGNATURA DE MAS CRÉDITOS.";1;2438;76;10;5;4;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12163;1111;1;52;4;4;3;4;4;2;4;4;4;4;4;4;3;4;4;1;2;4;3;3;3;1;2;4;4;"";"";1;2440;76;11;1;0;351;1;0;1;"PLANTA";"25/2/1993 0:00:00";"ASOCIADO";"CATEDRA";"MATEMATICAS"
12362;1112;83;59;3;4;3;4;2;4;2;2;2;4;2;1;1;2;1;1;1;1;1;1;3;2;1;3;2;"GRAN CONOCIMIENTO DE LOS TEMAS";"NOUSA HERRAMIENTAS PARA LA ERALIZACION DE LAS CLASES. NO HAY MONITOR!";0;584;41;4;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12365;1113;83;59;2;4;4;3;3;2;2;2;3;4;2;2;1;1;3;1;2;2;2;3;3;2;1;3;2;"PUNTUALIDAD Y COMPROMISO CON EL CURSO";"HABILIDAD DE HACERSE ENTENDER";1;1837;41;4;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12366;1114;83;59;4;3;3;3;3;2;2;2;3;2;3;1;2;2;2;1;3;3;3;3;3;2;1;2;2;"";"";1;1839;41;4;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12367;1115;83;59;3;3;1;1;2;1;1;2;2;3;1;1;1;1;1;1;1;1;3;3;3;2;1;1;1;"";"";1;1848;41;5;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12368;1116;83;59;3;4;3;4;2;2;3;3;3;3;2;1;1;3;3;2;2;2;3;3;3;2;1;3;3;"";"";1;1851;41;5;2;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12369;1117;83;59;3;3;3;2;1;2;1;3;3;3;2;1;1;1;1;1;1;1;2;3;3;2;1;1;2;"";"NO SE ESFUERZA POR EL APRENDIZAJE";1;1856;41;6;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12370;1118;83;59;4;4;3;3;4;1;1;3;4;4;2;2;2;1;2;3;3;2;3;3;3;2;2;2;2;"RESUELVE DUDAS EN HORARIOS NO PROGRAMADOS. SIEMPRE ESTA A DISPOSICION";"NO DA EL CONTENIDO DE LA ASIGNATURA CLARMENTE. TIENDE A CONFUNDIR SUS ESTUDIANTES";1;1857;41;6;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12371;1119;83;59;4;4;4;1;4;1;2;2;3;3;3;1;3;2;1;1;1;4;4;3;4;2;1;2;4;"PUNTUALIDAD,ATENTO PARA RESO9LVER DUDAS, CREE EN LA AUTOSUFICIENCIA DEL APRENDIZAJE";"PARECE QUE NO PREPARA LAS CLASES. LA EVALUACION ES EN 90% MEMORIA";1;1857;41;6;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12372;1120;83;59;3;4;4;3;4;1;3;3;4;3;3;3;3;3;4;3;1;1;3;3;4;2;2;3;4;"BASTO CONOCIMIENTO";"";1;1859;41;6;2;1;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12373;1121;83;59;3;4;4;4;3;1;3;3;3;2;3;1;1;3;2;2;1;3;3;3;3;2;1;3;3;"";"";1;1859;41;6;2;1;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12374;1122;83;59;3;4;4;4;4;2;3;2;2;2;2;1;1;2;4;3;4;4;3;3;3;2;1;3;3;"";"";1;1865;41;7;1;0;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12375;1123;83;59;3;4;4;4;4;4;4;3;4;3;3;3;2;3;4;4;3;4;3;3;3;2;1;3;3;"";"EVALUACIONES DE TALLERES, NO SOLO PARCIALES, PARA MEJOR APRENDIZAJE";1;1869;41;7;2;1;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12376;1124;83;59;3;3;1;3;3;1;1;1;2;2;1;1;1;1;2;1;1;2;2;3;2;2;1;1;1;"";"EDMASIADO CONTENIDO, EN POCO TIEMPO QUE DA EL SEMESTRE, EL MALGENIO";1;1870;41;7;3;1;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12377;1125;83;59;4;4;4;4;4;1;3;2;3;3;2;1;1;2;2;1;3;1;3;3;3;2;1;3;3;"PUNTUALIDAD A LA HORA DE CLASE";"FALTA DE EJERCICIOS EN CLASE Y TRABAJO EN GRUPO";1;1882;41;9;2;1;402;1;0;1;"PLANTA";"19/8/2014 0:00:00";"ASISTENTE";"EXCLUSIVA";"MATEMATICAS"
12382;1126;112;80;4;3;4;2;4;3;4;3;3;4;3;4;2;3;4;4;4;4;3;3;4;2;2;3;3;"PACIENTE E INTERESADO EN EL APRENDIZAJE POR PARTE DE LOS ESTUDIANTES";"AVECES NO SABIA COMO DIRIGIR LA CLASE , ED EVITAR PERDIDA DE TIEMPO PARA ENFOCARSE CON LOS TEMAS DE CLASE";0;821;66;3;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12383;1127;112;80;2;4;3;3;3;1;4;3;3;3;3;1;1;3;4;3;3;3;1;3;3;2;1;4;4;"SON COSAS MUY DIFERENTES, EL DOCENTE ES MUY BUENO, A LA ASIGNATURA LE HACE FALTA UN POCO MAS DE CONTINUIDAD EN LOS TEMAS";"NUEVAMENTE , COSAS MUY DIFERENTES EL DOCENTE Y LA ASIGNATURA";1;1341;26;10;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12386;1128;112;80;4;3;2;3;3;3;3;3;4;3;2;3;2;3;3;4;4;4;4;4;4;2;2;3;3;"CONOCIMIENTO DEL TEMA Y RECURSIVIDAD";"COMBINACION TEORICO PRACTICA DE LAS CLASES TEMAS PENDIENTES POR REVISAR";1;2365;66;3;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12387;1129;112;80;4;4;4;3;3;3;3;2;3;3;1;3;2;2;2;4;2;4;1;1;3;2;2;2;2;"A PESAR DE QUE EL PROFESOR MOSTRO ENTUSIASMO FALTO RIGUROSIDAD EN LOS TEMAS";"FALTARON TEMAS POR VER Y LA PRFUNDIDAD DE LOS TEMAS QUE SE VIERON NO FUE SUFICIENTE";1;2365;66;3;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12388;1130;112;80;4;4;4;4;4;2;4;3;4;4;3;2;3;3;3;4;4;3;4;4;4;2;2;3;3;"CONOCIMIENTO DEL TEMA";"SE ENREDA UN POCO AL TRATAR DE EXPLICAR ALGUNAS COSAS PERO EN GENERAL MUY BUENO";1;2365;66;3;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12389;1131;112;80;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;2;1;3;4;"CONOCIMIENTO";"MAYOR CLARIDAD EN LAS EXPLICACIONES";1;2365;66;3;1;0;448;1;0;1;"OCASIONAL";"1/1/2015 0:00:00";"OCASIONAL";"CATEDRA";"MATEMATICAS"
12446;1132;65;103;4;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"MUESTRA MUCHO ENTUSIASMO Y DEDICACION POR LO QUE HACE";"";0;136;17;1;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12448;1133;65;103;5;4;4;4;4;4;4;4;4;4;4;2;4;4;4;1;4;4;3;2;4;2;2;4;4;"";"";1;1203;17;1;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12450;1134;65;103;4;4;4;4;4;4;4;2;2;3;3;3;3;4;4;2;2;4;4;4;4;2;1;4;4;"";"";1;2331;63;2;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12451;1135;65;103;4;4;4;4;4;4;4;3;4;4;4;1;3;3;4;4;4;4;4;4;3;2;1;4;3;"";"";1;2331;63;2;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12452;1136;65;103;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;4;4;"";"";1;2331;63;2;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12453;1137;65;103;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;1;4;4;"COMPROMISO Y DOMINIO DEL TEMA";"";1;2336;63;6;1;0;578;1;0;1;"PLANTA";"2/8/1999 0:00:00";"ASOCIADO";"EXCLUSIVA";"MATEMATICAS"
12458;1138;106;107;4;4;4;4;3;4;4;4;2;1;2;1;2;4;4;1;1;4;4;4;4;2;1;4;4;"ES LA PERSONA INDICADA POR QUE ES SU INVESTIGACION ES MUY ORDENADO Y CLARO";"NO DEJA TIEMPO PARA PROCESAR LA INFORMACION";0;805;63;10;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12459;1139;106;107;3;4;4;4;4;4;4;4;4;4;4;NA;4;4;4;NA;4;4;4;4;4;2;2;4;4;"ORGANIZADO BUEN PROFESOR, BUEN MATEMATICO";"";0;806;63;12;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12462;1140;106;107;3;4;4;4;4;4;4;4;4;4;4;1;1;4;3;1;1;1;4;4;3;2;2;3;4;"";"";1;2328;63;1;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12463;1141;106;107;5;4;4;4;3;4;4;3;4;4;3;3;2;4;3;1;1;3;3;3;4;2;2;4;4;"";"";1;2330;63;1;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12464;1142;106;107;5;4;4;4;4;4;4;4;4;3;4;1;4;4;3;1;2;4;4;4;3;2;2;4;4;"CLARIDAD DE LA CLASE RELACION CON TODAS LAS AREAS DE LA MATEMATICA Y EN ESPECIAL APLICACIONES EN OTROS CAMPOS";"NO SE";1;2330;63;1;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12465;1143;106;107;5;4;4;4;4;4;4;4;4;4;3;4;4;4;4;1;4;4;3;3;4;2;2;4;4;"SU AMPLIO MANEJO  DEL TEMA Y DE LS ULTIMAS TENDENCIAS  EN INVESTIGACION";"";1;2330;63;1;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12466;1144;106;107;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;2;2;4;4;"SABE DE CADA TEMA A PROFUNDIDAD GENERANDO UN APRENDIZAJE AMPLIO DE LA MATERIA";"NINGUNA";1;2330;63;1;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12467;1145;106;107;4;4;4;4;3;3;4;3;4;4;4;3;3;4;3;1;1;4;3;3;3;2;2;4;4;"CONTROL TOTAL DE LOS TEMAS DE LA MATERIA";"";1;2331;63;2;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12468;1146;106;107;4;4;4;4;3;3;3;4;4;4;4;2;2;4;4;1;1;3;3;2;3;2;1;4;4;"";"";1;2335;63;6;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12469;1147;106;107;5;4;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;2;2;4;4;"EXCELENTE CLARIDAD  CONCEPTUAL";"NINGUNA";1;2337;63;7;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12470;1148;106;107;5;4;4;4;4;4;4;4;4;4;4;1;4;4;4;1;1;4;4;4;4;2;2;4;4;"";"";1;2338;63;8;1;0;584;1;0;1;"PLANTA";"3/2/1992 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12472;1149;2;108;4;4;4;3;4;4;4;4;4;4;4;1;1;3;3;2;1;1;4;3;3;2;2;3;3;"";"";1;2387;76;4;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12473;1150;2;108;3;4;4;4;4;2;4;4;3;4;4;1;3;4;3;2;2;1;3;3;4;2;2;4;4;"";"";1;2402;76;6;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12474;1151;2;108;3;4;4;4;4;4;4;4;4;4;4;1;1;2;4;1;2;2;3;2;4;2;2;4;4;"";"";1;2402;76;6;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12475;1152;2;108;4;4;4;4;4;3;4;3;4;4;4;2;2;4;4;2;1;1;3;3;4;2;2;4;4;"";"";1;2403;76;6;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12476;1153;2;108;3;4;4;4;4;4;4;4;4;4;4;3;3;4;4;2;3;2;4;4;4;2;2;4;4;"";"";1;2414;76;7;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12477;1154;2;108;4;4;4;4;3;3;4;4;3;3;4;1;2;4;4;1;1;1;4;4;4;2;2;4;3;"";"";1;2415;76;7;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
12478;1155;2;108;5;4;4;4;4;3;4;3;4;4;4;2;2;4;4;3;3;4;3;3;4;2;2;4;4;"";"";1;2416;76;7;1;0;585;1;0;1;"PLANTA";"22/3/1986 0:00:00";"TITULAR";"EXCLUSIVA";"MATEMATICAS"
