"Student";"Subject";"Y_sub";"SelfPerf_su";"Item"
1305;88;3;4;4
1306;88;2;3;4
1307;88;4;4;4
1308;88;3;4;4
1309;90;3;3;4
1311;90;3;4;4
1312;90;4;4;4
1313;90;4;5;4
1314;90;4;4;4
1315;90;4;4;4
1316;90;4;5;4
1317;90;4;4;4
1318;90;3;4;4
1319;90;4;4;4
1320;90;4;4;4
1321;90;4;5;4
1322;90;3;4;4
1323;90;3;5;4
1324;91;4;4;4
1325;91;4;4;4
1326;91;3;3;4
1327;91;4;3;4
1328;91;4;4;4
1329;91;4;4;4
1330;91;4;4;4
1331;91;4;4;4
1332;92;3;3;4
1333;92;3;4;4
1334;92;2;3;4
1335;92;3;4;4
1336;92;1;3;4
1337;92;3;3;4
1338;92;3;4;4
1339;92;3;4;4
1340;92;3;4;4
1341;92;3;3;4
1342;92;2;4;4
1343;92;3;3;4
1344;92;3;3;4
1345;92;4;4;4
1346;92;4;4;4
1347;92;3;5;4
1348;92;3;3;4
1349;93;4;4;4
1350;93;4;4;4
1351;93;4;4;4
1352;93;3;4;4
1353;93;4;4;4
1354;93;4;4;4
1355;93;4;4;4
1356;93;4;4;4
1357;93;4;4;4
1358;93;4;3;4
1359;102;4;4;4
1360;102;4;3;4
1361;102;4;4;4
1362;102;4;5;4
1363;102;3;4;4
1364;102;3;4;4
1365;102;4;4;4
1366;104;4;4;4
1367;104;4;5;4
1368;104;3;4;4
1369;104;3;4;4
1370;104;4;4;4
1371;104;3;4;4
1372;104;4;4;4
1373;104;3;3;4
1374;105;4;5;4
1375;105;4;4;4
1376;105;4;4;4
1377;105;4;5;4
1378;105;4;4;4
1379;105;4;5;4
1380;105;4;4;4
